record_id,timestamp,O,T,L,S,C,M
4392,2017-12-24T01:19:03,0,1,0,0,1,0
4393,2017-12-24T01:19:33,0,1,0,0,1,0
4394,2017-12-24T01:20:04,0,1,0,0,1,0
4395,2017-12-24T01:20:35,0,1,0,0,1,0
4396,2017-12-24T01:21:05,0,1,0,0,1,0
4397,2017-12-24T01:21:36,0,1,0,1,1,0
4398,2017-12-24T01:22:07,0,1,0,0,1,0
4399,2017-12-24T01:22:37,0,1,0,0,1,0
4400,2017-12-24T01:23:08,0,1,0,1,1,0
4401,2017-12-24T01:23:39,0,1,0,1,1,0
4402,2017-12-24T01:24:09,0,1,0,0,1,0
4403,2017-12-24T01:24:40,0,1,0,0,1,0
4404,2017-12-24T01:25:10,0,1,0,0,1,0
4405,2017-12-24T01:25:41,0,1,0,0,1,0
4406,2017-12-24T01:26:12,0,1,0,0,1,0
4407,2017-12-24T01:26:42,0,1,0,0,1,0
4408,2017-12-24T01:27:13,0,1,0,0,1,0
4409,2017-12-24T01:27:44,0,1,0,0,1,0
4410,2017-12-24T01:28:14,0,1,0,1,1,0
4411,2017-12-24T01:28:45,0,1,0,1,1,0
4412,2017-12-24T01:29:16,0,1,0,0,1,0
4413,2017-12-24T01:29:46,0,1,0,0,1,0
4414,2017-12-24T01:30:17,0,1,0,1,1,0
4415,2017-12-24T01:30:47,0,1,0,0,1,0
4416,2017-12-24T01:31:18,0,1,0,2,1,0
4417,2017-12-24T01:31:49,0,1,0,0,1,0
4418,2017-12-24T01:32:19,0,1,0,1,1,0
4419,2017-12-24T01:32:50,0,1,0,0,1,0
4420,2017-12-24T01:33:21,0,1,0,0,1,0
4421,2017-12-24T01:33:51,0,1,0,0,1,0
4422,2017-12-24T01:34:22,0,1,0,0,1,0
4423,2017-12-24T01:34:53,0,1,0,0,1,0
4424,2017-12-24T01:35:23,0,1,0,0,1,0
4425,2017-12-24T01:35:54,0,1,0,0,1,0
4426,2017-12-24T01:36:24,0,1,0,0,1,0
4427,2017-12-24T01:36:55,0,1,0,0,1,0
4428,2017-12-24T01:37:26,0,1,0,0,1,0
4429,2017-12-24T01:37:56,0,1,0,0,1,0
4430,2017-12-24T01:38:27,0,1,0,0,1,0
4431,2017-12-24T01:38:58,0,1,0,0,1,0
4432,2017-12-24T01:39:28,0,1,0,1,1,0
4433,2017-12-24T01:39:59,0,1,0,0,1,0
4434,2017-12-24T01:40:29,0,1,0,1,1,0
4435,2017-12-24T01:41:00,0,1,0,0,1,0
4436,2017-12-24T01:41:31,0,1,0,0,1,0
4437,2017-12-24T01:42:32,0,1,0,0,1,0
4438,2017-12-24T01:43:03,0,1,0,0,1,0
4439,2017-12-24T01:43:33,0,1,0,0,1,0
4440,2017-12-24T01:44:04,0,1,0,0,1,0
4441,2017-12-24T01:44:35,0,1,0,0,1,0
4442,2017-12-24T01:45:05,0,1,0,0,1,0
4443,2017-12-24T01:45:36,0,1,0,0,1,0
4444,2017-12-24T01:46:06,0,1,0,0,1,0
4445,2017-12-24T01:46:37,0,1,0,1,1,0
4446,2017-12-24T01:47:08,0,1,0,0,1,0
4447,2017-12-24T01:47:38,0,1,0,0,1,0
4448,2017-12-24T01:48:09,0,1,0,1,1,0
4449,2017-12-24T01:48:40,0,1,0,0,1,0
4450,2017-12-24T01:49:10,0,1,0,0,1,0
4451,2017-12-24T01:49:41,0,1,0,0,1,0
4452,2017-12-24T01:50:12,0,1,0,0,1,0
4453,2017-12-24T01:50:42,0,1,0,0,1,0
4454,2017-12-24T01:51:13,0,1,0,0,1,0
4455,2017-12-24T01:51:43,0,1,0,0,1,0
4456,2017-12-24T01:52:14,0,1,0,1,1,0
4457,2017-12-24T01:52:45,0,1,0,0,1,0
4458,2017-12-24T01:53:15,0,1,0,0,1,0
4459,2017-12-24T01:53:46,0,1,0,0,1,0
4460,2017-12-24T01:54:17,0,1,0,0,1,0
4461,2017-12-24T01:54:47,0,1,0,0,1,0
4462,2017-12-24T01:55:18,0,1,0,0,1,0
4463,2017-12-24T01:55:49,0,1,0,0,1,0
4464,2017-12-24T01:56:19,0,1,0,0,1,0
4465,2017-12-24T01:56:50,0,1,0,0,1,0
4466,2017-12-24T01:57:20,0,1,0,0,1,0
4467,2017-12-24T01:57:51,0,1,0,1,1,0
4468,2017-12-24T01:58:22,0,1,0,0,1,0
4469,2017-12-24T01:58:52,0,1,0,1,1,0
4470,2017-12-24T01:59:23,0,1,0,0,1,0
4471,2017-12-24T01:59:54,0,1,0,0,1,0
4472,2017-12-24T02:00:24,0,1,0,1,1,0
4473,2017-12-24T02:00:55,0,1,0,0,1,0
4474,2017-12-24T02:01:26,0,1,0,0,1,0
4475,2017-12-24T02:01:56,0,1,0,0,1,0
4476,2017-12-24T02:02:27,0,1,0,0,1,0
4477,2017-12-24T02:02:57,0,1,0,0,1,0
4478,2017-12-24T02:03:28,0,1,0,0,1,0
4479,2017-12-24T02:03:59,0,1,0,0,1,0
4480,2017-12-24T02:04:29,0,1,0,1,1,0
4481,2017-12-24T02:05:00,0,1,0,0,1,0
4482,2017-12-24T02:05:31,0,1,0,0,1,0
4483,2017-12-24T02:06:01,0,1,0,1,1,0
4484,2017-12-24T02:06:32,0,1,0,0,1,0
4485,2017-12-24T02:07:03,0,1,0,0,1,0
4486,2017-12-24T02:07:33,0,1,0,1,1,0
4487,2017-12-24T02:08:04,0,1,0,1,1,0
4488,2017-12-24T02:08:34,0,1,0,1,1,0
4489,2017-12-24T02:09:05,0,1,0,0,1,0
4490,2017-12-24T02:09:36,0,1,0,0,1,0
4491,2017-12-24T02:10:06,0,1,0,0,1,0
4492,2017-12-24T02:10:37,0,1,0,0,1,0
4493,2017-12-24T02:11:08,0,1,0,0,1,0
4494,2017-12-24T02:11:38,0,0,0,0,1,0
4495,2017-12-24T02:12:09,0,1,0,0,1,0
4496,2017-12-24T02:12:39,0,1,0,0,1,0
4497,2017-12-24T02:13:10,0,1,0,0,1,0
4498,2017-12-24T02:13:41,0,1,0,0,1,0
4499,2017-12-24T02:14:11,0,1,0,0,1,0
4500,2017-12-24T02:14:42,0,1,0,0,1,0
4501,2017-12-24T02:15:13,0,1,0,0,1,0
4502,2017-12-24T02:15:43,0,1,0,0,1,0
4503,2017-12-24T02:16:14,0,1,0,0,1,0
4504,2017-12-24T02:16:45,0,1,0,0,1,0
4505,2017-12-24T02:17:15,0,1,0,0,1,0
4506,2017-12-24T02:17:46,0,1,0,0,1,0
4507,2017-12-24T02:18:16,0,1,0,1,1,0
4508,2017-12-24T02:18:47,0,1,0,0,1,0
4509,2017-12-24T02:19:18,0,1,0,0,1,0
4510,2017-12-24T02:19:48,0,1,0,0,1,0
4511,2017-12-24T02:20:19,0,1,0,0,1,0
4512,2017-12-24T02:20:50,0,1,0,0,1,0
4513,2017-12-24T02:21:20,0,1,0,0,1,0
4514,2017-12-24T02:21:51,0,1,0,0,1,0
4515,2017-12-24T02:22:22,0,1,0,1,1,0
4516,2017-12-24T02:22:52,0,1,0,1,1,0
4517,2017-12-24T02:23:23,0,1,0,0,1,0
4518,2017-12-24T02:23:53,0,1,0,0,1,0
4519,2017-12-24T02:24:24,0,1,0,0,1,0
4520,2017-12-24T02:24:55,0,0,0,1,1,0
4521,2017-12-24T02:25:25,0,1,0,0,1,0
4522,2017-12-24T02:25:56,0,1,0,0,1,0
4523,2017-12-24T02:26:27,0,1,0,0,1,0
4524,2017-12-24T02:26:57,0,0,0,0,1,0
4525,2017-12-24T02:27:28,0,1,0,0,1,0
4526,2017-12-24T02:27:59,0,1,0,0,1,0
4527,2017-12-24T02:28:29,0,0,0,0,1,0
4528,2017-12-24T02:29:00,0,1,0,0,1,0
4529,2017-12-24T02:29:30,0,0,0,0,1,0
4530,2017-12-24T02:30:01,0,0,0,0,1,0
4531,2017-12-24T02:30:32,0,1,0,1,1,0
4532,2017-12-24T02:31:02,0,0,0,0,1,0
4533,2017-12-24T02:31:33,0,0,0,0,1,0
4534,2017-12-24T02:32:04,0,0,0,0,1,0
4535,2017-12-24T02:32:34,0,0,0,0,1,0
4536,2017-12-24T02:33:05,0,0,0,0,1,0
4537,2017-12-24T02:33:36,0,0,0,0,1,0
4538,2017-12-24T02:34:06,0,0,0,1,1,0
4539,2017-12-24T02:34:37,0,0,0,0,1,0
4540,2017-12-24T02:35:07,0,0,0,0,1,0
4541,2017-12-24T02:35:38,0,0,0,0,1,0
4542,2017-12-24T02:36:09,0,0,0,0,1,0
4543,2017-12-24T02:36:39,0,0,0,0,1,0
4544,2017-12-24T02:37:10,0,0,0,1,1,0
4545,2017-12-24T02:37:41,0,0,0,0,1,0
4546,2017-12-24T02:38:11,0,0,0,0,1,0
4547,2017-12-24T02:38:42,0,0,0,0,1,0
4548,2017-12-24T02:39:13,0,0,0,0,1,0
4549,2017-12-24T02:40:14,0,0,0,0,1,0
4550,2017-12-24T02:40:44,0,0,0,0,1,0
4551,2017-12-24T02:41:15,0,0,0,0,1,0
4552,2017-12-24T02:41:46,0,0,0,0,1,0
4553,2017-12-24T02:42:16,0,0,0,0,1,0
4554,2017-12-24T02:42:47,0,0,0,0,1,0
4555,2017-12-24T02:43:18,0,0,0,0,1,0
4556,2017-12-24T02:43:48,0,0,0,0,1,0
4557,2017-12-24T02:44:19,0,0,0,1,1,0
4558,2017-12-24T02:44:49,0,0,0,0,1,0
4559,2017-12-24T02:45:20,0,0,0,0,1,0
4560,2017-12-24T02:45:51,0,0,0,1,1,0
4561,2017-12-24T02:46:21,0,0,0,1,1,0
4562,2017-12-24T02:46:52,0,0,0,0,1,0
4563,2017-12-24T02:47:23,0,0,0,0,1,0
4564,2017-12-24T02:47:53,0,0,0,1,1,0
4565,2017-12-24T02:48:24,0,0,0,0,1,0
4566,2017-12-24T02:48:55,0,0,0,1,1,0
4567,2017-12-24T02:49:25,0,0,0,0,1,0
4568,2017-12-24T02:49:56,0,0,0,1,1,0
4569,2017-12-24T02:50:26,0,0,0,0,1,0
4570,2017-12-24T02:50:57,0,0,0,0,1,0
4571,2017-12-24T02:51:28,0,0,0,0,1,0
4572,2017-12-24T02:51:58,0,0,0,0,1,0
4573,2017-12-24T02:52:29,0,0,0,1,1,0
4574,2017-12-24T02:53:00,0,0,0,0,1,0
4575,2017-12-24T02:53:30,0,0,0,0,1,0
4576,2017-12-24T02:54:01,0,0,0,1,1,0
4577,2017-12-24T02:54:32,0,0,0,0,1,0
4578,2017-12-24T02:55:02,0,0,0,0,1,0
4579,2017-12-24T02:55:33,0,0,0,0,1,0
4580,2017-12-24T02:56:03,0,0,0,0,1,0
4581,2017-12-24T02:56:34,0,0,0,0,1,0
4582,2017-12-24T02:57:05,0,0,0,0,1,0
4583,2017-12-24T02:57:35,0,0,0,0,1,0
4584,2017-12-24T02:58:06,0,0,0,0,1,0
4585,2017-12-24T02:58:37,0,0,0,0,1,0
4586,2017-12-24T02:59:07,0,0,0,1,1,0
4587,2017-12-24T02:59:38,0,0,0,0,1,0
4588,2017-12-24T03:00:09,0,0,0,0,1,0
4589,2017-12-24T03:00:39,0,0,0,0,1,0
4590,2017-12-24T03:01:10,0,0,0,0,1,0
4591,2017-12-24T03:01:40,0,0,0,1,1,0
4592,2017-12-24T03:02:11,0,0,0,0,1,0
4593,2017-12-24T03:02:42,0,0,0,0,1,0
4594,2017-12-24T03:03:12,0,0,0,0,1,0
4595,2017-12-24T03:03:43,0,0,0,0,1,0
4596,2017-12-24T03:04:14,0,0,0,0,1,0
4597,2017-12-24T03:04:44,0,0,0,0,1,0
4598,2017-12-24T03:05:15,0,0,0,0,1,0
4599,2017-12-24T03:05:46,0,0,0,0,1,0
4600,2017-12-24T03:06:16,0,0,0,0,1,0
4601,2017-12-24T03:06:47,0,0,0,0,1,0
4602,2017-12-24T03:07:17,0,0,0,0,1,0
4603,2017-12-24T03:07:48,0,0,0,0,1,0
4604,2017-12-24T03:08:19,0,0,0,1,1,0
4605,2017-12-24T03:08:49,0,0,0,0,1,0
4606,2017-12-24T03:09:20,0,0,0,1,1,0
4607,2017-12-24T03:09:51,0,0,0,0,1,0
4608,2017-12-24T03:10:21,0,0,0,1,1,0
4609,2017-12-24T03:10:52,0,0,0,0,1,0
4610,2017-12-24T03:11:23,0,0,0,0,1,0
4611,2017-12-24T03:11:53,0,0,0,0,1,0
4612,2017-12-24T03:12:24,0,0,0,0,1,0
4613,2017-12-24T03:12:54,0,0,0,0,1,0
4614,2017-12-24T03:13:25,0,0,0,0,1,0
4615,2017-12-24T03:13:56,0,0,0,0,1,0
4616,2017-12-24T03:14:26,0,0,0,0,1,0
4617,2017-12-24T03:14:57,0,0,0,0,1,0
4618,2017-12-24T03:15:28,0,0,0,0,1,0
4619,2017-12-24T03:15:58,0,0,0,0,1,0
4620,2017-12-24T03:16:29,0,0,0,0,1,0
4621,2017-12-24T03:16:59,0,0,0,0,1,0
4622,2017-12-24T03:17:30,0,0,0,0,1,0
4623,2017-12-24T03:18:01,0,0,0,1,1,0
4624,2017-12-24T03:18:31,0,0,0,0,1,0
4625,2017-12-24T03:19:02,0,0,0,1,1,0
4626,2017-12-24T03:19:33,0,0,0,0,1,0
4627,2017-12-24T03:20:03,0,0,0,0,1,0
4628,2017-12-24T03:20:34,0,0,0,0,1,0
4629,2017-12-24T03:21:05,0,0,0,0,1,0
4630,2017-12-24T03:21:35,0,0,0,0,1,0
4631,2017-12-24T03:22:06,0,0,0,1,1,0
4632,2017-12-24T03:22:36,0,0,0,0,1,0
4633,2017-12-24T03:23:07,0,0,0,0,1,0
4634,2017-12-24T03:23:38,0,0,0,0,1,0
4635,2017-12-24T03:24:08,0,0,0,0,1,0
4636,2017-12-24T03:24:39,0,0,0,1,1,0
4637,2017-12-24T03:25:10,0,0,0,1,1,0
4638,2017-12-24T03:25:40,0,0,0,0,1,0
4639,2017-12-24T03:26:11,0,0,0,0,1,0
4640,2017-12-24T03:26:42,0,0,0,0,1,0
4641,2017-12-24T03:27:12,0,0,0,1,1,0
4642,2017-12-24T03:27:43,0,0,0,0,1,0
4643,2017-12-24T03:28:44,0,0,0,0,1,0
4644,2017-12-24T03:29:15,0,0,0,0,1,0
4645,2017-12-24T03:29:45,0,0,0,0,1,0
4646,2017-12-24T03:30:16,0,0,0,0,1,0
4647,2017-12-24T03:30:47,0,0,0,0,1,0
4648,2017-12-24T03:31:17,0,0,0,0,1,0
4649,2017-12-24T03:31:48,0,0,0,0,1,0
4650,2017-12-24T03:32:19,0,0,0,0,1,0
4651,2017-12-24T03:32:49,0,0,0,0,1,0
4652,2017-12-24T03:33:20,0,0,0,0,1,0
4653,2017-12-24T03:33:50,0,0,0,0,1,0
4654,2017-12-24T03:34:21,0,0,0,1,1,0
4655,2017-12-24T03:34:52,0,0,0,0,1,0
4656,2017-12-24T03:35:53,0,0,0,1,1,0
4657,2017-12-24T03:36:24,0,0,0,1,1,0
4658,2017-12-24T03:36:54,0,0,0,0,1,0
4659,2017-12-24T03:37:25,0,0,0,1,1,0
4660,2017-12-24T03:37:56,0,0,0,0,1,0
4661,2017-12-24T03:38:26,0,0,0,0,1,0
4662,2017-12-24T03:38:57,0,0,0,0,1,0
4663,2017-12-24T03:39:27,0,0,0,0,1,0
4664,2017-12-24T03:39:58,0,0,0,0,1,0
4665,2017-12-24T03:40:29,0,0,0,0,1,0
4666,2017-12-24T03:40:59,0,0,0,0,1,0
4667,2017-12-24T03:41:30,0,0,0,0,1,0
4668,2017-12-24T03:42:01,0,0,0,1,1,0
4669,2017-12-24T03:42:31,0,0,0,0,1,0
4670,2017-12-24T03:43:02,0,0,0,0,1,0
4671,2017-12-24T03:43:33,0,0,0,0,1,0
4672,2017-12-24T03:44:03,0,0,0,0,1,0
4673,2017-12-24T03:44:34,0,0,0,0,1,0
4674,2017-12-24T03:45:04,0,0,0,0,1,0
4675,2017-12-24T03:45:35,0,0,0,0,1,0
4676,2017-12-24T03:46:06,0,0,0,1,1,0
4677,2017-12-24T03:46:36,0,0,0,0,1,0
4678,2017-12-24T03:47:07,0,0,0,1,1,0
4679,2017-12-24T03:47:38,0,0,0,1,1,0
4680,2017-12-24T03:48:08,0,0,0,1,1,0
4681,2017-12-24T03:48:39,0,0,0,1,1,0
4682,2017-12-24T03:49:09,0,0,0,1,1,0
4683,2017-12-24T03:49:40,0,0,0,0,1,0
4684,2017-12-24T03:50:11,0,0,0,0,1,0
4685,2017-12-24T03:50:41,0,0,0,0,1,0
4686,2017-12-24T03:51:12,0,0,0,0,1,0
4687,2017-12-24T03:51:43,0,0,0,1,1,0
4688,2017-12-24T03:52:13,0,0,0,0,1,0
4689,2017-12-24T03:52:44,0,0,0,0,1,0
4690,2017-12-24T03:53:15,0,0,0,0,1,0
4691,2017-12-24T03:53:45,0,0,0,0,1,0
4692,2017-12-24T03:54:16,0,0,0,0,1,0
4693,2017-12-24T03:54:46,0,0,0,0,1,0
4694,2017-12-24T03:55:17,0,0,0,1,1,0
4695,2017-12-24T03:55:48,0,0,0,0,1,0
4696,2017-12-24T03:56:18,0,0,0,0,1,0
4697,2017-12-24T03:56:49,0,0,0,1,1,0
4698,2017-12-24T03:57:20,0,0,0,0,1,0
4699,2017-12-24T03:57:50,0,0,0,0,1,0
4700,2017-12-24T03:58:21,0,0,0,0,1,0
4701,2017-12-24T03:58:52,0,0,0,0,1,0
4702,2017-12-24T03:59:22,0,0,0,1,1,0
4703,2017-12-24T03:59:53,0,0,0,0,1,0
4704,2017-12-24T04:00:23,0,0,0,0,1,0
4705,2017-12-24T04:00:54,0,0,0,0,1,0
4706,2017-12-24T04:01:25,0,0,0,0,1,0
4707,2017-12-24T04:01:55,0,0,0,0,1,0
4708,2017-12-24T04:02:26,0,0,0,0,1,0
4709,2017-12-24T04:02:57,0,0,0,0,1,0
4710,2017-12-24T04:03:27,0,0,0,0,1,0
4711,2017-12-24T04:03:58,0,0,0,1,1,0
4712,2017-12-24T04:04:29,0,0,0,0,1,0
4713,2017-12-24T04:04:59,0,0,0,0,1,0
4714,2017-12-24T04:05:30,0,0,0,0,1,0
4715,2017-12-24T04:06:00,0,0,0,1,1,0
4716,2017-12-24T04:06:31,0,0,0,0,1,0
4717,2017-12-24T04:07:02,0,0,0,0,1,0
4718,2017-12-24T04:07:32,0,0,0,0,1,0
4719,2017-12-24T04:08:03,0,0,0,0,1,0
4720,2017-12-24T04:08:34,0,0,0,0,1,0
4721,2017-12-24T04:09:04,0,0,0,1,1,0
4722,2017-12-24T04:09:35,0,0,0,0,1,0
4723,2017-12-24T04:10:06,0,0,0,0,1,0
4724,2017-12-24T04:10:36,0,0,0,1,1,0
4725,2017-12-24T04:11:07,0,0,0,1,1,0
4726,2017-12-24T04:11:37,0,0,0,0,1,0
4727,2017-12-24T04:12:08,0,0,0,1,1,0
4728,2017-12-24T04:12:39,0,0,0,0,1,0
4729,2017-12-24T04:13:09,0,0,0,1,1,0
4730,2017-12-24T04:13:40,0,0,0,0,1,0
4731,2017-12-24T04:14:11,0,0,0,0,1,0
4732,2017-12-24T04:14:41,0,0,0,1,1,0
4733,2017-12-24T04:15:12,0,0,0,0,1,0
4734,2017-12-24T04:15:43,0,0,0,0,1,0
4735,2017-12-24T04:16:13,0,0,0,0,1,0
4736,2017-12-24T04:16:44,0,0,0,1,1,0
4737,2017-12-24T04:17:14,0,0,0,0,1,0
4738,2017-12-24T04:17:45,0,0,0,0,1,0
4739,2017-12-24T04:18:16,0,0,0,0,1,0
4740,2017-12-24T04:18:46,0,0,0,0,1,0
4741,2017-12-24T04:19:17,0,0,0,1,1,0
4742,2017-12-24T04:19:48,0,0,0,1,1,0
4743,2017-12-24T04:20:18,0,0,0,1,1,0
4744,2017-12-24T04:20:49,0,0,0,1,1,0
4745,2017-12-24T04:21:19,0,0,0,0,1,0
4746,2017-12-24T04:21:50,0,0,0,0,1,0
4747,2017-12-24T04:22:21,0,0,0,0,1,0
4748,2017-12-24T04:22:51,0,0,0,0,1,0
4749,2017-12-24T04:23:22,0,0,0,0,1,0
4750,2017-12-24T04:23:53,0,0,0,0,1,0
4751,2017-12-24T04:24:23,0,0,0,1,1,0
4752,2017-12-24T04:24:54,0,0,0,0,1,0
4753,2017-12-24T04:25:25,0,0,0,0,1,0
4754,2017-12-24T04:25:55,0,0,0,0,1,0
4755,2017-12-24T04:26:26,0,0,0,1,1,0
4756,2017-12-24T04:26:56,0,0,0,1,1,0
4757,2017-12-24T04:27:27,0,0,0,0,1,0
4758,2017-12-24T04:27:58,0,0,0,1,1,0
4759,2017-12-24T04:28:28,0,0,0,1,1,0
4760,2017-12-24T04:28:59,0,0,0,0,1,0
4761,2017-12-24T04:29:30,0,0,0,0,1,0
4762,2017-12-24T04:30:00,0,0,0,1,1,0
4763,2017-12-24T04:30:31,0,0,0,0,1,0
4764,2017-12-24T04:31:02,0,0,0,0,1,0
4765,2017-12-24T04:31:32,0,0,0,0,1,0
4766,2017-12-24T04:32:03,0,0,0,1,1,0
4767,2017-12-24T04:33:04,0,0,0,0,1,0
4768,2017-12-24T04:33:35,0,0,0,1,1,0
4769,2017-12-24T04:34:05,0,0,0,0,1,0
4770,2017-12-24T04:34:36,0,0,0,1,1,0
4771,2017-12-24T04:35:07,0,0,0,0,1,0
4772,2017-12-24T04:35:37,0,0,0,1,1,0
4773,2017-12-24T04:36:08,0,0,0,0,1,0
4774,2017-12-24T04:36:39,0,0,0,0,1,0
4775,2017-12-24T04:37:09,0,0,0,0,1,0
4776,2017-12-24T04:37:40,0,0,0,0,1,0
4777,2017-12-24T04:38:10,0,0,0,1,1,0
4778,2017-12-24T04:38:41,0,0,0,0,1,0
4779,2017-12-24T04:39:12,0,0,0,1,1,0
4780,2017-12-24T04:39:42,0,0,0,0,1,0
4781,2017-12-24T04:40:13,0,0,0,0,1,0
4782,2017-12-24T04:40:44,0,0,0,0,1,0
4783,2017-12-24T04:41:14,0,0,0,0,1,0
4784,2017-12-24T04:41:45,0,0,0,0,1,0
4785,2017-12-24T04:42:16,0,0,0,0,1,0
4786,2017-12-24T04:42:46,0,0,0,0,1,0
4787,2017-12-24T04:43:17,0,0,0,0,1,0
4788,2017-12-24T04:44:18,0,0,0,0,1,0
4789,2017-12-24T04:44:49,0,0,0,0,1,0
4790,2017-12-24T04:45:19,0,0,0,1,1,0
4791,2017-12-24T04:45:50,0,0,0,0,1,0
4792,2017-12-24T04:46:21,0,0,0,1,1,0
4793,2017-12-24T04:46:51,0,0,0,0,1,0
4794,2017-12-24T04:47:22,0,0,0,0,1,0
4795,2017-12-24T04:47:53,0,0,0,1,1,0
4796,2017-12-24T04:48:23,0,0,0,0,1,0
4797,2017-12-24T04:48:54,0,0,0,0,1,0
4798,2017-12-24T04:49:24,0,0,0,1,1,0
4799,2017-12-24T04:49:55,0,0,0,0,1,0
4800,2017-12-24T04:50:26,0,0,0,0,1,0
4801,2017-12-24T04:50:56,0,0,0,0,1,0
4802,2017-12-24T04:51:27,0,0,0,1,1,0
4803,2017-12-24T04:51:58,0,0,0,0,1,0
4804,2017-12-24T04:52:28,0,0,0,1,1,0
4805,2017-12-24T04:52:59,0,0,0,0,1,0
4806,2017-12-24T04:53:30,0,0,0,0,1,0
4807,2017-12-24T04:54:00,0,0,0,0,1,0
4808,2017-12-24T04:54:31,0,0,0,0,1,0
4809,2017-12-24T04:55:01,0,0,0,0,1,0
4810,2017-12-24T04:55:32,0,0,0,0,1,0
4811,2017-12-24T04:56:03,0,0,0,0,1,0
4812,2017-12-24T04:56:33,0,0,0,0,1,0
4813,2017-12-24T04:57:04,0,0,0,0,1,0
4814,2017-12-24T04:57:35,0,0,0,0,1,0
4815,2017-12-24T04:58:05,0,0,0,0,1,0
4816,2017-12-24T04:58:36,0,0,0,1,1,0
4817,2017-12-24T04:59:07,0,0,0,1,1,0
4818,2017-12-24T04:59:37,0,0,0,0,1,0
4819,2017-12-24T05:00:08,0,0,0,0,1,0
4820,2017-12-24T05:00:38,0,0,0,0,1,0
4821,2017-12-24T05:01:09,0,0,0,0,1,0
4822,2017-12-24T05:01:40,0,0,0,1,1,0
4823,2017-12-24T05:02:10,0,0,0,0,1,0
4824,2017-12-24T05:02:41,0,0,0,0,1,0
4825,2017-12-24T05:03:12,0,0,0,1,1,0
4826,2017-12-24T05:03:42,0,0,0,0,1,0
4827,2017-12-24T05:04:13,0,0,0,0,1,0
4828,2017-12-24T05:04:43,0,0,0,1,1,0
4829,2017-12-24T05:05:14,0,0,0,0,1,0
4830,2017-12-24T05:05:45,0,0,0,0,0,0
4831,2017-12-24T05:06:15,0,0,0,0,1,0
4832,2017-12-24T05:06:46,0,0,0,1,1,0
4833,2017-12-24T05:07:17,0,0,0,0,1,0
4834,2017-12-24T05:07:47,0,0,0,0,1,0
4835,2017-12-24T05:08:18,0,0,0,1,1,0
4836,2017-12-24T05:08:49,0,0,0,0,1,0
4837,2017-12-24T05:09:19,0,0,0,0,1,0
4838,2017-12-24T05:09:50,0,0,0,0,1,0
4839,2017-12-24T05:10:20,0,0,0,0,1,0
4840,2017-12-24T05:10:51,0,0,0,0,1,0
4841,2017-12-24T05:11:22,0,0,0,0,1,0
4842,2017-12-24T05:11:52,0,0,0,1,1,0
4843,2017-12-24T05:12:23,0,0,0,0,1,0
4844,2017-12-24T05:12:54,0,0,0,0,1,0
4845,2017-12-24T05:13:24,0,0,0,0,1,0
4846,2017-12-24T05:13:55,0,0,0,0,1,0
4847,2017-12-24T05:14:26,0,0,0,0,1,0
4848,2017-12-24T05:14:56,0,0,0,1,1,0
4849,2017-12-24T05:15:27,0,0,0,0,1,0
4850,2017-12-24T05:15:57,0,0,0,0,1,0
4851,2017-12-24T05:16:28,0,0,0,0,1,0
4852,2017-12-24T05:16:59,0,0,0,0,1,0
4853,2017-12-24T05:17:29,0,0,0,0,1,0
4854,2017-12-24T05:18:00,0,0,0,1,1,0
4855,2017-12-24T05:18:31,0,0,0,1,1,0
4856,2017-12-24T05:19:01,0,0,0,0,1,0
4857,2017-12-24T05:19:32,0,0,0,0,1,0
4858,2017-12-24T05:20:03,0,0,0,0,1,0
4859,2017-12-24T05:20:33,0,0,0,1,1,0
4860,2017-12-24T05:21:04,0,0,0,0,1,0
4861,2017-12-24T05:21:34,0,0,0,0,1,0
4862,2017-12-24T05:22:05,0,0,0,1,1,0
4863,2017-12-24T05:22:36,0,0,0,0,1,0
4864,2017-12-24T05:23:06,0,0,0,0,1,0
4865,2017-12-24T05:23:37,0,0,0,1,1,0
4866,2017-12-24T05:24:08,0,0,0,1,1,0
4867,2017-12-24T05:24:38,0,0,0,0,1,0
4868,2017-12-24T05:25:09,0,0,0,0,1,0
4869,2017-12-24T05:25:40,0,0,0,0,1,0
4870,2017-12-24T05:26:10,0,0,0,0,1,0
4871,2017-12-24T05:26:41,0,0,0,0,1,0
4872,2017-12-24T05:27:42,0,0,0,0,1,0
4873,2017-12-24T05:28:13,0,0,0,0,1,0
4874,2017-12-24T05:29:14,0,0,0,0,1,0
4875,2017-12-24T05:29:45,0,0,0,0,1,0
4876,2017-12-24T05:30:15,0,0,0,0,1,0
4877,2017-12-24T05:30:46,0,0,0,1,1,0
4878,2017-12-24T05:31:17,0,0,0,0,1,0
4879,2017-12-24T05:31:47,0,0,0,0,1,0
4880,2017-12-24T05:32:18,0,0,0,1,1,0
4881,2017-12-24T05:32:48,0,0,0,0,0,0
4882,2017-12-24T05:33:19,0,0,0,1,0,0
4883,2017-12-24T05:33:50,0,0,0,0,0,0
4884,2017-12-24T05:34:20,0,0,0,1,1,0
4885,2017-12-24T05:34:51,0,0,0,2,1,0
4886,2017-12-24T05:35:22,0,0,0,0,1,0
4887,2017-12-24T05:35:52,0,0,0,0,1,0
4888,2017-12-24T05:36:23,0,0,0,0,1,0
4889,2017-12-24T05:36:53,0,0,0,0,1,0
4890,2017-12-24T05:37:24,0,0,0,1,1,0
